zip,city,state,county
02468,Waban,MA,Middlesex County
02471,Watertown,MA,Middlesex County
02472,Watertown,MA,Middlesex County
02474,Arlington,MA,Middlesex County
02475,Arlington Heights,MA,Middlesex County
02476,Arlington,MA,Middlesex County
02477,Watertown,MA,Middlesex County
02478,Belmont,MA,Middlesex County
02479,Waverley,MA,Middlesex County
02481,Wellesley Hills,MA,Norfolk County
02482,Wellesley,MA,Norfolk County
02492,Needham,MA,Norfolk County
02493,Weston,MA,Middlesex County
02494,Needham Heights,MA,Norfolk County
02495,Nonantum,MA,Middlesex County
02532,Buzzards Bay,MA,Barnstable County
02534,Cataumet,MA,Barnstable County
02535,Chilmark,MA,Dukes County
02536,East Falmouth,MA,Barnstable County
02537,East Sandwich,MA,Barnstable County
02538,East Wareham,MA,Plymouth County
02539,Edgartown,MA,Dukes County
02540,Falmouth,MA,Barnstable County
02541,Falmouth,MA,Barnstable County
02542,Buzzards Bay,MA,Barnstable County
02543,Woods Hole,MA,Barnstable County
02552,Menemsha,MA,Dukes County
02553,Monument Beach,MA,Barnstable County
02554,Nantucket,MA,Nantucket County
02556,North Falmouth,MA,Barnstable County
02557,Oak Bluffs,MA,Dukes County
02558,Onset,MA,Plymouth County
02559,Pocasset,MA,Barnstable County
02561,Sagamore,MA,Barnstable County
02562,Sagamore Beach,MA,Barnstable County
02563,Sandwich,MA,Barnstable County
02564,Siasconset,MA,Nantucket County
02565,Silver Beach,MA,Barnstable County
02568,Vineyard Haven,MA,Dukes County
02571,Wareham,MA,Plymouth County
02573,West Chop,MA,Dukes County
02574,West Falmouth,MA,Barnstable County
02575,West Tisbury,MA,Dukes County
02576,West Wareham,MA,Plymouth County
02584,Nantucket,MA,Nantucket County
02601,Hyannis,MA,Barnstable County
02630,Barnstable,MA,Barnstable County
02631,Brewster,MA,Barnstable County
02632,Centerville,MA,Barnstable County
02633,Chatham,MA,Barnstable County
02634,Centerville,MA,Barnstable County
02635,Cotuit,MA,Barnstable County
02636,Centerville,MA,Barnstable County
02637,Cummaquid,MA,Barnstable County
02638,Dennis,MA,Barnstable County
02639,Dennis Port,MA,Barnstable County
02641,East Dennis,MA,Barnstable County
02642,Eastham,MA,Barnstable County
02643,East Orleans,MA,Barnstable County
02644,Forestdale,MA,Barnstable County
02645,Harwich,MA,Barnstable County
02646,Harwich Port,MA,Barnstable County
02647,Hyannis Port,MA,Barnstable County
02648,Marstons Mills,MA,Barnstable County
02649,Mashpee,MA,Barnstable County
02650,North Chatham,MA,Barnstable County
02651,North Eastham,MA,Barnstable County
02652,North Truro,MA,Barnstable County
02653,Orleans,MA,Barnstable County
02655,Osterville,MA,Barnstable County
02657,Provincetown,MA,Barnstable County
02659,South Chatham,MA,Barnstable County
02660,South Dennis,MA,Barnstable County
02661,South Harwich,MA,Barnstable County
02662,South Orleans,MA,Barnstable County
02663,South Wellfleet,MA,Barnstable County
02664,South Yarmouth,MA,Barnstable County
02666,Truro,MA,Barnstable County
02667,Wellfleet,MA,Barnstable County
02668,West Barnstable,MA,Barnstable County
02669,West Chatham,MA,Barnstable County
02670,West Dennis,MA,Barnstable County
02671,West Harwich,MA,Barnstable County
02672,West Hyannisport,MA,Barnstable County
02673,West Yarmouth,MA,Barnstable County
02675,Yarmouth Port,MA,Barnstable County
02702,Assonet,MA,Bristol County
02703,Attleboro,MA,Bristol County
02712,Chartley,MA,Bristol County
02713,Cuttyhunk,MA,Dukes County
02714,Dartmouth,MA,Bristol County
02715,Dighton,MA,Bristol County
02717,East Freetown,MA,Bristol County
02718,East Taunton,MA,Bristol County
02719,Fairhaven,MA,Bristol County
02720,Fall River,MA,Bristol County
02721,Fall River,MA,Bristol County
02722,Fall River,MA,Bristol County
02723,Fall River,MA,Bristol County
02724,Fall River,MA,Bristol County
02725,Somerset,MA,Bristol County
02726,Somerset,MA,Bristol County
02738,Marion,MA,Plymouth County
02739,Mattapoisett,MA,Plymouth County
02740,New Bedford,MA,Bristol County
02741,New Bedford,MA,Bristol County
02742,New Bedford,MA,Bristol County
02743,Acushnet,MA,Bristol County
02744,New Bedford,MA,Bristol County
02745,New Bedford,MA,Bristol County
02746,New Bedford,MA,Bristol County
02747,North Dartmouth,MA,Bristol County
02748,South Dartmouth,MA,Bristol County
02760,North Attleboro,MA,Bristol County
02761,North Attleboro,MA,Bristol County
02762,Plainville,MA,Norfolk County
02763,Attleboro Falls,MA,Bristol County
02764,North Dighton,MA,Bristol County
02766,Norton,MA,Bristol County
02767,Raynham,MA,Bristol County
02768,Raynham Center,MA,Bristol County
02769,Rehoboth,MA,Bristol County
02770,Rochester,MA,Plymouth County
02771,Seekonk,MA,Bristol County
02777,Swansea,MA,Bristol County
02779,Berkley,MA,Bristol County
02780,Taunton,MA,Bristol County
02783,Taunton,MA,Bristol County
02790,Westport,MA,Bristol County
02791,Westport Point,MA,Bristol County
02801,Adamsville,RI,Newport County
02802,Albion,RI,Providence County
02804,Ashaway,RI,Washington County
02806,Barrington,RI,Bristol County
02807,Block Island,RI,Washington County
02808,Bradford,RI,Washington County
02809,Bristol,RI,Bristol County
02812,Carolina,RI,Washington County
02813,Charlestown,RI,Washington County
02814,Chepachet,RI,Providence County
02815,Clayville,RI,Providence County
02816,Coventry,RI,Kent County
02817,West Greenwich,RI,Kent County
02818,East Greenwich,RI,Kent County
02822,Exeter,RI,Washington County
02823,Fiskeville,RI,Providence County
02824,Forestdale,RI,Providence County
02825,Foster,RI,Providence County
02826,Glendale,RI,Providence County
02827,Greene,RI,Kent County
02828,Greenville,RI,Providence County
02829,Harmony,RI,Providence County
02830,Harrisville,RI,Providence County
02831,Hope,RI,Providence County
02832,Hope Valley,RI,Washington County
02833,Hopkinton,RI,Washington County
02835,Jamestown,RI,Newport County
02836,Kenyon,RI,Washington County
02837,Little Compton,RI,Newport County
02838,Manville,RI,Providence County
02839,Mapleville,RI,Providence County
02840,Newport,RI,Newport County
02841,Newport,RI,Newport County
02842,Middletown,RI,Newport County
02852,North Kingstown,RI,Washington County
02854,North Kingstown,RI,Washington County
02857,North Scituate,RI,Providence County
02858,Oakland,RI,Providence County
02859,Pascoag,RI,Providence County
02860,Pawtucket,RI,Providence County
02861,Pawtucket,RI,Providence County
02862,Pawtucket,RI,Providence County
02863,Central Falls,RI,Providence County
02864,Cumberland,RI,Providence County
02865,Lincoln,RI,Providence County
02871,Portsmouth,RI,Newport County
02872,Prudence Island,RI,Newport County
02873,Rockville,RI,Washington County
02874,Saunderstown,RI,Washington County
02875,Shannock,RI,Washington County
02876,Slatersville,RI,Providence County
02877,Slocum,RI,Washington County
02878,Tiverton,RI,Newport County
02879,Wakefield,RI,Washington County
02880,Wakefield,RI,Washington County
02881,Kingston,RI,Washington County
02882,Narragansett,RI,Washington County
02883,Peace Dale,RI,Washington County
02885,Warren,RI,Bristol County
02886,Warwick,RI,Kent County
02887,Warwick,RI,Kent County
02888,Warwick,RI,Kent County
02889,Warwick,RI,Kent County
02891,Westerly,RI,Washington County
02892,West Kingston,RI,Washington County
02893,West Warwick,RI,Kent County
02894,Wood River Junction,RI,Washington County
02895,Woonsocket,RI,Providence County
02896,North Smithfield,RI,Providence County
02898,Wyoming,RI,Washington County
02901,Providence,RI,Providence County
02902,Providence,RI,Providence County
02903,Providence,RI,Providence County
02904,Providence,RI,Providence County
02905,Providence,RI,Providence County
02906,Providence,RI,Providence County
02907,Providence,RI,Providence County
02908,Providence,RI,Providence County
02909,Providence,RI,Providence County
02910,Cranston,RI,Providence County
02911,North Providence,RI,Providence County
02912,Providence,RI,Providence County
02914,East Providence,RI,Providence County
02915,Riverside,RI,Providence County
02916,Rumford,RI,Providence County
02917,Smithfield,RI,Providence County
02918,Providence,RI,Providence County
02919,Johnston,RI,Providence County
02920,Cranston,RI,Providence County
02921,Cranston,RI,Providence County
02940,Providence,RI,Providence County
03031,Amherst,NH,Hillsborough County
03032,Auburn,NH,Rockingham County
03033,Brookline,NH,Hillsborough County
03034,Candia,NH,Rockingham County
03036,Chester,NH,Rockingham County
03037,Deerfield,NH,Rockingham County
03038,Derry,NH,Rockingham County
03040,East Candia,NH,Rockingham County
03041,East Derry,NH,Rockingham County
03042,Epping,NH,Rockingham County
03043,Francestown,NH,Hillsborough County
03044,Fremont,NH,Rockingham County
03045,Goffstown,NH,Hillsborough County
03046,Dunbarton,NH,Merrimack County
03047,Greenfield,NH,Hillsborough County
03048,Greenville,NH,Hillsborough County
03049,Hollis,NH,Hillsborough County
03051,Hudson,NH,Hillsborough County
03052,Litchfield,NH,Hillsborough County
03053,Londonderry,NH,Rockingham County
03054,Merrimack,NH,Hillsborough County
03055,Milford,NH,Hillsborough County
03057,Mont Vernon,NH,Hillsborough County
03060,Nashua,NH,Hillsborough County
03061,Nashua,NH,Hillsborough County
03062,Nashua,NH,Hillsborough County
03063,Nashua,NH,Hillsborough County
03064,Nashua,NH,Hillsborough County
03070,New Boston,NH,Hillsborough County
03071,New Ipswich,NH,Hillsborough County
03073,North Salem,NH,Rockingham County
03076,Pelham,NH,Hillsborough County
03077,Raymond,NH,Rockingham County
03079,Salem,NH,Rockingham County
03082,Lyndeborough,NH,Hillsborough County
03084,Temple,NH,Hillsborough County
03086,Wilton,NH,Hillsborough County
03087,Windham,NH,Rockingham County
03101,Manchester,NH,Hillsborough County
03102,Manchester,NH,Hillsborough County
03103,Manchester,NH,Hillsborough County
03104,Manchester,NH,Hillsborough County
03105,Manchester,NH,Hillsborough County
03106,Hooksett,NH,Merrimack County
03107,Manchester,NH,Hillsborough County
03108,Manchester,NH,Hillsborough County
03109,Manchester,NH,Hillsborough County
03110,Bedford,NH,Hillsborough County
03111,Manchester,NH,Hillsborough County
03215,Waterville Valley,NH,Grafton County
03216,Andover,NH,Merrimack County
03217,Ashland,NH,Grafton County
03218,Barnstead,NH,Belknap County
03220,Belmont,NH,Belknap County
03221,Bradford,NH,Merrimack County
03222,Bristol,NH,Grafton County
03223,Campton,NH,Grafton County
03224,Canterbury,NH,Merrimack County
03225,Center Barnstead,NH,Belknap County
03226,Center Harbor,NH,Belknap County
03227,Center Sandwich,NH,Carroll County
03229,Contoocook,NH,Merrimack County
03230,Danbury,NH,Merrimack County
03231,East Andover,NH,Merrimack County
03233,Elkins,NH,Merrimack County
03234,Epsom,NH,Merrimack County
03235,Franklin,NH,Merrimack County
03237,Gilmanton,NH,Belknap County
03238,Glencliff,NH,Grafton County
03240,Grafton,NH,Grafton County
03241,Hebron,NH,Grafton County
03242,Henniker,NH,Merrimack County
03243,Hill,NH,Merrimack County
03244,Hillsborough,NH,Hillsborough County
03245,Holderness,NH,Grafton County
03246,Laconia,NH,Belknap County
03247,Laconia,NH,Belknap County
03249,Gilford,NH,Belknap County
03251,Lincoln,NH,Grafton County
03252,Lochmere,NH,Belknap County
03253,Meredith,NH,Belknap County
03254,Moultonborough,NH,Carroll County
03255,Newbury,NH,Merrimack County
03256,New Hampton,NH,Belknap County
03257,New London,NH,Merrimack County
03258,Chichester,NH,Merrimack County
03259,North Sandwich,NH,Carroll County
03260,North Sutton,NH,Merrimack County
03261,Northwood,NH,Rockingham County
03262,North Woodstock,NH,Grafton County
03263,Pittsfield,NH,Merrimack County
03264,Plymouth,NH,Grafton County
03266,Rumney,NH,Grafton County
03268,Salisbury,NH,Merrimack County
03269,Sanbornton,NH,Belknap County
03272,South Newbury,NH,Merrimack County
03273,South Sutton,NH,Merrimack County
03274,Stinson Lake,NH,Grafton County
03275,Suncook,NH,Merrimack County
03276,Tilton,NH,Merrimack County
03278,Warner,NH,Merrimack County
03279,Warren,NH,Grafton County
03280,Washington,NH,Sullivan County
03281,Weare,NH,Hillsborough County
03282,Wentworth,NH,Grafton County
03284,Springfield,NH,Sullivan County
03285,Thornton,NH,Grafton County
03287,Wilmot,NH,Merrimack County
03289,Winnisquam,NH,Belknap County
03290,Nottingham,NH,Rockingham County
03291,West Nottingham,NH,Rockingham County
03293,Woodstock,NH,Grafton County
03298,Tilton,NH,Belknap County
03299,Tilton,NH,Belknap County
03301,Concord,NH,Merrimack County
03302,Concord,NH,Merrimack County
03303,Concord,NH,Merrimack County
03304,Bow,NH,Merrimack County
03305,Concord,NH,Merrimack County
03307,Loudon,NH,Merrimack County
03431,Keene,NH,Cheshire County
03435,Keene,NH,Cheshire County
03440,Antrim,NH,Hillsborough County
03441,Ashuelot,NH,Cheshire County
03442,Bennington,NH,Hillsborough County
03443,Chesterfield,NH,Cheshire County
03444,Dublin,NH,Cheshire County
03445,Sullivan,NH,Cheshire County
03446,Swanzey,NH,Cheshire County
03447,Fitzwilliam,NH,Cheshire County
03448,Gilsum,NH,Cheshire County
03449,Hancock,NH,Hillsborough County
03450,Harrisville,NH,Cheshire County
03451,Hinsdale,NH,Cheshire County
03452,Jaffrey,NH,Cheshire County
03455,Marlborough,NH,Cheshire County
03456,Marlow,NH,Cheshire County
03457,Nelson,NH,Cheshire County
03458,Peterborough,NH,Hillsborough County
03461,Rindge,NH,Cheshire County
03462,Spofford,NH,Cheshire County
03464,Stoddard,NH,Cheshire County
03465,Troy,NH,Cheshire County
03466,West Chesterfield,NH,Cheshire County
03467,Westmoreland,NH,Cheshire County
03468,West Peterborough,NH,Hillsborough County
03469,West Swanzey,NH,Cheshire County
03470,Winchester,NH,Cheshire County
03561,Littleton,NH,Grafton County
03570,Berlin,NH,Coos County
03574,Bethlehem,NH,Grafton County
03575,Bretton Woods,NH,Coos County
03576,Colebrook,NH,Coos County
03579,Errol,NH,Coos County
03580,Franconia,NH,Grafton County
03581,Gorham,NH,Coos County
03582,Groveton,NH,Coos County
03583,Jefferson,NH,Coos County
03584,Lancaster,NH,Coos County
03585,Lisbon,NH,Grafton County
03586,Sugar Hill,NH,Grafton County
03588,Milan,NH,Coos County
03589,Mount Washington,NH,Coos County
03590,North Stratford,NH,Coos County
03592,Pittsburg,NH,Coos County
03593,Randolph,NH,Coos County
03595,Twin Mountain,NH,Coos County
03597,West Stewartstown,NH,Coos County
03598,Whitefield,NH,Coos County
03601,Acworth,NH,Sullivan County
03602,Alstead,NH,Cheshire County
03603,Charlestown,NH,Sullivan County
03604,Drewsville,NH,Cheshire County
03605,Lempster,NH,Sullivan County
03607,South Acworth,NH,Sullivan County
03608,Walpole,NH,Cheshire County
03609,North Walpole,NH,Cheshire County
03740,Bath,NH,Grafton County
03741,Canaan,NH,Grafton County
03743,Claremont,NH,Sullivan County
03745,Cornish,NH,Sullivan County
03746,Cornish Flat,NH,Sullivan County
03748,Enfield,NH,Grafton County
03749,Enfield Center,NH,Grafton County
03750,Etna,NH,Grafton County
03751,Georges Mills,NH,Sullivan County
03752,Goshen,NH,Sullivan County
03753,Grantham,NH,Sullivan County
03754,Guild,NH,Sullivan County
03755,Hanover,NH,Grafton County
03756,Lebanon,NH,Grafton County
03765,Haverhill,NH,Grafton County
03766,Lebanon,NH,Grafton County
03768,Lyme,NH,Grafton County
03769,Lyme Center,NH,Grafton County
03770,Meriden,NH,Sullivan County
03771,Monroe,NH,Grafton County
03773,Newport,NH,Sullivan County
03774,North Haverhill,NH,Grafton County
03777,Orford,NH,Grafton County
03779,Piermont,NH,Grafton County
03780,Pike,NH,Grafton County
03781,Plainfield,NH,Sullivan County
03782,Sunapee,NH,Sullivan County
03784,West Lebanon,NH,Grafton County
03785,Woodsville,NH,Grafton County
03801,Portsmouth,NH,Rockingham County
03802,Portsmouth,NH,Rockingham County
03803,Portsmouth,NH,Rockingham County
03804,Portsmouth,NH,Rockingham County
03805,Newington,NH,Rockingham County
03809,Alton,NH,Belknap County
03810,Alton Bay,NH,Belknap County
03811,Atkinson,NH,Rockingham County
03812,Bartlett,NH,Carroll County
03813,Center Conway,NH,Carroll County
03814,Center Ossipee,NH,Carroll County
03815,Center Strafford,NH,Strafford County
03816,Center Tuftonboro,NH,Carroll County
03817,Chocorua,NH,Carroll County
03818,Conway,NH,Carroll County
03819,Danville,NH,Rockingham County
03820,Dover,NH,Strafford County
03821,Dover,NH,Strafford County
03822,Dover,NH,Strafford County
03823,Madbury,NH,Strafford County
03824,Durham,NH,Strafford County
03825,Barrington,NH,Strafford County
03826,East Hampstead,NH,Rockingham County
03827,East Kingston,NH,Rockingham County
03830,East Wakefield,NH,Carroll County
03832,Eaton Center,NH,Carroll County
03833,Exeter,NH,Rockingham County
03835,Farmington,NH,Strafford County
03836,Freedom,NH,Carroll County
03837,Gilmanton Iron Works,NH,Belknap County
03838,Glen,NH,Carroll County
03839,Rochester,NH,Strafford County
03840,Greenland,NH,Rockingham County
03841,Hampstead,NH,Rockingham County
03842,Hampton,NH,Rockingham County
03843,Hampton,NH,Rockingham County
03844,Hampton Falls,NH,Rockingham County
03845,Intervale,NH,Carroll County
03846,Jackson,NH,Carroll County
03847,Kearsarge,NH,Carroll County
03848,Kingston,NH,Rockingham County
03849,Madison,NH,Carroll County
03850,Melvin Village,NH,Carroll County
03851,Milton,NH,Strafford County
03852,Milton Mills,NH,Strafford County
03853,Mirror Lake,NH,Carroll County
03854,New Castle,NH,Rockingham County
03855,New Durham,NH,Strafford County
03856,Newfields,NH,Rockingham County
03857,Newmarket,NH,Rockingham County
03858,Newton,NH,Rockingham County
03859,Newton Junction,NH,Rockingham County
03860,North Conway,NH,Carroll County
03861,Lee,NH,Strafford County
03862,North Hampton,NH,Rockingham County
03864,Ossipee,NH,Carroll County
03865,Plaistow,NH,Rockingham County
03866,Rochester,NH,Strafford County
03867,Rochester,NH,Strafford County
03868,Rochester,NH,Strafford County
03869,Rollinsford,NH,Strafford County
03870,Rye,NH,Rockingham County
03871,Rye Beach,NH,Rockingham County
03872,Sanbornville,NH,Carroll County
03873,Sandown,NH,Rockingham County
03874,Seabrook,NH,Rockingham County
03875,Silver Lake,NH,Carroll County
03878,Somersworth,NH,Strafford County
03882,Effingham,NH,Carroll County
03883,South Tamworth,NH,Carroll County
03884,Strafford,NH,Strafford County
03885,Stratham,NH,Rockingham County
03886,Tamworth,NH,Carroll County
03887,Union,NH,Strafford County
03890,West Ossipee,NH,Carroll County
03894,Wolfeboro,NH,Carroll County
03896,Wolfeboro Falls,NH,Carroll County
03897,Wonalancet,NH,Carroll County
03901,Berwick,ME,York County
03902,Cape Neddick,ME,York County
03903,Eliot,ME,York County
03904,Kittery,ME,York County
03905,Kittery Point,ME,York County
03906,North Berwick,ME,York County
03907,Ogunquit,ME,York County
03908,South Berwick,ME,York County
03909,York,ME,York County
03910,York Beach,ME,York County
03911,York Harbor,ME,York County
04001,Acton,ME,York County
04002,Alfred,ME,York County
04003,Bailey Island,ME,Cumberland County
04004,Bar Mills,ME,York County
04005,Biddeford,ME,York County
04006,Biddeford Pool,ME,York County
04007,Biddeford,ME,York County
04008,Bowdoinham,ME,Sagadahoc County
04009,Bridgton,ME,Cumberland County
04010,Brownfield,ME,Oxford County
